#OG	member_id	member_annotation
225	ref|BAE75299.1|ref|BAE75299.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
225	fig|1173031.7.peg.69|fig|1173031.7.peg.69|	unlabeled protein [Sodalis melophagi]
225	ref|WP_025246785.1|ref|WP_025246785.1|	MULTISPECIES: Holliday junction resolvase RuvX [Sodalis praecaptivus]
225	ref|AFP85287.1|ref|AFP85287.1|	putative endonuclease involved in recombination [secondary endosymbiont of Ctenarytaina eucalypti]
225	ref|AFP85778.1|ref|AFP85778.1|	RNAse H-fold protein YqgF [secondary endosymbiont of Heteropsylla cubana]
230	ref|CUX96396.1|ref|CUX96396.1|	transcriptional regulator BolA [Candidatus Doolittlea endobia]
230	ref|CUX96252.1|ref|CUX96252.1|	transcriptional regulator BolA [Candidatus Gullanella endobia]
230	ref|ATW23081.1|ref|ATW23081.1|	hypothetical protein BJP44_08680 [Candidatus Hamiltonella defensa]
230	ref|CUX97028.1|ref|CUX97028.1|	transcriptional regulator BolA [Candidatus Hoaglandella endobia]
230	ref|WP_067568967.1|ref|WP_067568967.1|	BolA family transcriptional regulator [Candidatus Mikella endobia]
230	ref|AEI74834.1|ref|AEI74834.1|	putative hypothetical protein MEPCIT_182 [Candidatus Moranella endobia PCIT]
230	ref|AGJ61080.1|ref|AGJ61080.1|	Uncharacterized protein YrbA [Candidatus Moranella endobia PCVAL]
230	ref|AHF72912.1|ref|AHF72912.1|	YrbA protein [Candidatus Sodalis pierantonius str. SOPE]
230	ref|BBI91391.1|ref|BBI91391.1|	DNA-binding transcriptional regulator [Serratia symbiotica]
230	ref|KYP97573.1|ref|KYP97573.1|	cell division protein BolA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
230	ref|SNC59051.1|ref|SNC59051.1|	transcriptional regulator BolA [Sodalis endosymbiont of Henestaris halophilus]
230	ref|BAE73485.1|ref|BAE73485.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
230	fig|1173031.7.peg.4582|fig|1173031.7.peg.4582|	unlabeled protein [Sodalis melophagi]
230	ref|WP_025423790.1|ref|WP_025423790.1|	BolA family transcriptional regulator [Sodalis praecaptivus]
230	ref|AFP85252.1|ref|AFP85252.1|	putative transcriptional regulator, BolA superfamily [secondary endosymbiont of Ctenarytaina eucalypti]
230	ref|AFP85654.1|ref|AFP85654.1|	putative transcriptional regulator, BolA superfamily [secondary endosymbiont of Heteropsylla cubana]
231	ref|CUX96552.1|ref|CUX96552.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Candidatus Doolittlea endobia]
231	ref|CUX96130.1|ref|CUX96130.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Candidatus Gullanella endobia]
231	ref|ATW21846.1|ref|ATW21846.1|	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB [Candidatus Hamiltonella defensa]
231	ref|CUX97390.1|ref|CUX97390.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Candidatus Hoaglandella endobia]
231	ref|WP_067569039.1|ref|WP_067569039.1|	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB [Candidatus Mikella endobia]
231	ref|AEI74756.1|ref|AEI74756.1|	putative RNA methyltransferase, trmH family [Candidatus Moranella endobia PCIT]
231	ref|AGJ61413.1|ref|AGJ61413.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Candidatus Moranella endobia PCVAL]
231	ref|AHF73518.1|ref|AHF73518.1|	23S rRNA (guanosine-2'-O-)-methyltransferase [Candidatus Sodalis pierantonius str. SOPE]
231	ref|BBI92215.1|ref|BBI92215.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Serratia symbiotica]
231	ref|KYP97731.1|ref|KYP97731.1|	23S rRNA methyltransferase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
231	ref|SNC58688.1|ref|SNC58688.1|	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB [Sodalis endosymbiont of Henestaris halophilus]
231	ref|BAE73619.1|ref|BAE73619.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
231	fig|1173031.7.peg.3504|fig|1173031.7.peg.3504|	unlabeled protein [Sodalis melophagi]
231	ref|WP_025423611.1|ref|WP_025423611.1|	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB [Sodalis praecaptivus]
231	ref|AFP84879.1|ref|AFP84879.1|	rRNA methylase, putative, group 3 [secondary endosymbiont of Ctenarytaina eucalypti]
231	ref|AFP85532.1|ref|AFP85532.1|	rRNA methylase, putative, group 3 [secondary endosymbiont of Heteropsylla cubana]
232	ref|CUX96541.1|ref|CUX96541.1|	Malonyl CoA-acyl carrier protein transacylase [Candidatus Doolittlea endobia]
232	ref|CUX96304.1|ref|CUX96304.1|	Malonyl CoA-acyl carrier protein transacylase [Candidatus Gullanella endobia]
232	ref|ATW21958.1|ref|ATW21958.1|	[acyl-carrier-protein] S-malonyltransferase [Candidatus Hamiltonella defensa]
232	ref|CUX97216.1|ref|CUX97216.1|	Malonyl CoA-acyl carrier protein transacylase [Candidatus Hoaglandella endobia]
232	ref|WP_067569585.1|ref|WP_067569585.1|	[acyl-carrier-protein] S-malonyltransferase [Candidatus Mikella endobia]
232	ref|AEI74807.1|ref|AEI74807.1|	malonyl CoA-(acyl-carrier-protein) transacylase [Candidatus Moranella endobia PCIT]
232	ref|AGJ61464.1|ref|AGJ61464.1|	Malonyl CoA-acyl carrier protein transacylase [Candidatus Moranella endobia PCVAL]
232	ref|AHF74029.1|ref|AHF74029.1|	malonyl CoA-(acyl-carrier-protein) transacylase [Candidatus Sodalis pierantonius str. SOPE]
232	ref|BBI92161.1|ref|BBI92161.1|	malonyl CoA-acyl carrier protein transacylase [Serratia symbiotica]
232	ref|KYP97296.1|ref|KYP97296.1|	malonyl CoA-ACP transacylase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
232	ref|SNC58659.1|ref|SNC58659.1|	Malonyl CoA-acyl carrier protein transacylase [Sodalis endosymbiont of Henestaris halophilus]
232	ref|BAE74334.1|ref|BAE74334.1|	malonyl CoA-(acyl-carrier-protein) transacylase [Sodalis glossinidius str. morsitans]
232	fig|1173031.7.peg.271|fig|1173031.7.peg.271|	unlabeled protein [Sodalis melophagi]
232	ref|WP_025422669.1|ref|WP_025422669.1|	[Sodalis praecaptivus]
232	ref|AFP85196.1|ref|AFP85196.1|	malonyl CoA-acyl carrier protein transacylase [secondary endosymbiont of Ctenarytaina eucalypti]
232	ref|AFP85859.1|ref|AFP85859.1|	malonyl CoA-acyl carrier protein transacylase [secondary endosymbiont of Heteropsylla cubana]
233	ref|CUX96628.1|ref|CUX96628.1|	putative GTP-binding protein EngB [Candidatus Doolittlea endobia]
233	ref|CUX95868.1|ref|CUX95868.1|	putative GTP-binding protein EngB [Candidatus Gullanella endobia]
233	ref|ATW21680.1|ref|ATW21680.1|	YihA family ribosome biogenesis GTP-binding protein [Candidatus Hamiltonella defensa]
233	ref|CUX97427.1|ref|CUX97427.1|	putative GTP-binding protein EngB [Candidatus Hoaglandella endobia]
233	ref|WP_067569062.1|ref|WP_067569062.1|	YihA family ribosome biogenesis GTP-binding protein [Candidatus Mikella endobia]
233	ref|AEI74690.1|ref|AEI74690.1|	putative ribosome biogenesis GTP-binding protein YsxC [Candidatus Moranella endobia PCIT]
233	ref|AGJ61346.1|ref|AGJ61346.1|	putative GTP-binding protein EngB [Candidatus Moranella endobia PCVAL]
233	ref|AHF74695.1|ref|AHF74695.1|	GTP-binding protein EngB [Candidatus Sodalis pierantonius str. SOPE]
233	ref|BBI91232.1|ref|BBI91232.1|	GTP-binding protein EngB [Serratia symbiotica]
233	ref|KYP97347.1|ref|KYP97347.1|	GTP-binding protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
233	ref|SNC58407.1|ref|SNC58407.1|	putative GTP-binding protein EngB [Sodalis endosymbiont of Henestaris halophilus]
233	ref|BAE75509.1|ref|BAE75509.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
233	fig|1173031.7.peg.3739|fig|1173031.7.peg.3739|	unlabeled protein [Sodalis melophagi]
233	ref|WP_025424159.1|ref|WP_025424159.1|	YihA family ribosome biogenesis GTP-binding protein [Sodalis praecaptivus]
233	ref|AFP84988.1|ref|AFP84988.1|	ribosome biogenesis GTP-binding protein YsxC/EngB [secondary endosymbiont of Ctenarytaina eucalypti]
233	ref|AFP85358.1|ref|AFP85358.1|	ribosome biogenesis GTP-binding protein YsxC/EngB [secondary endosymbiont of Heteropsylla cubana]
236	ref|CUX96523.1|ref|CUX96523.1|	Flavodoxin-1 [Candidatus Doolittlea endobia]
236	ref|CUX96350.1|ref|CUX96350.1|	Flavodoxin-1 [Candidatus Gullanella endobia]
236	ref|ATW23337.1|ref|ATW23337.1|	flavodoxin [Candidatus Hamiltonella defensa]
236	ref|CUX97452.1|ref|CUX97452.1|	Flavodoxin [Candidatus Hoaglandella endobia]
236	ref|WP_067569625.1|ref|WP_067569625.1|	flavodoxin FldA [Candidatus Mikella endobia]
236	ref|AEI75012.1|ref|AEI75012.1|	flavodoxin FldA [Candidatus Moranella endobia PCIT]
236	ref|AGJ61260.1|ref|AGJ61260.1|	Flavodoxin-1 [Candidatus Moranella endobia PCVAL]
236	ref|AHF73192.1|ref|AHF73192.1|	flavodoxin FldA [Candidatus Sodalis pierantonius str. SOPE]
236	ref|BBI91173.1|ref|BBI91173.1|	flavodoxin [Serratia symbiotica]
236	ref|KYP97599.1|ref|KYP97599.1|	flavodoxin FldA [Sodalis-like endosymbiont of Proechinophthirus fluctus]
236	ref|SNC59118.1|ref|SNC59118.1|	Flavodoxin-1 [Sodalis endosymbiont of Henestaris halophilus]
236	ref|BAE74137.1|ref|BAE74137.1|	flavodoxin 1 [Sodalis glossinidius str. morsitans]
236	fig|1173031.7.peg.5518|fig|1173031.7.peg.5518|	unlabeled protein [Sodalis melophagi]
236	ref|WP_051440239.1|ref|WP_051440239.1|	flavodoxin FldA [Sodalis praecaptivus]
236	ref|AFP84998.1|ref|AFP84998.1|	flavodoxin, long chain [secondary endosymbiont of Ctenarytaina eucalypti]
236	ref|AFP85855.1|ref|AFP85855.1|	flavodoxin, long chain [secondary endosymbiont of Heteropsylla cubana]
241	ref|CUX96423.1|ref|CUX96423.1|	DNA polymerase III subunit delta [Candidatus Doolittlea endobia]
241	ref|CUX96344.1|ref|CUX96344.1|	DNA polymerase III subunit delta [Candidatus Gullanella endobia]
241	ref|ATW23150.1|ref|ATW23150.1|	DNA polymerase III subunit delta [Candidatus Hamiltonella defensa]
241	ref|CUX97313.1|ref|CUX97313.1|	DNA polymerase III subunit delta [Candidatus Hoaglandella endobia]
241	ref|WP_067569619.1|ref|WP_067569619.1|	DNA polymerase III subunit delta [Candidatus Mikella endobia]
241	ref|AEI74790.1|ref|AEI74790.1|	DNA polymerase III, delta subunit [Candidatus Moranella endobia PCIT]
241	ref|AGJ61447.1|ref|AGJ61447.1|	DNA polymerase III subunit delta [Candidatus Moranella endobia PCVAL]
241	ref|AHF73466.1|ref|AHF73466.1|	DNA polymerase III subunit delta [Candidatus Sodalis pierantonius str. SOPE]
241	ref|BBI92892.1|ref|BBI92892.1|	DNA polymerase III delta subunit [Serratia symbiotica]
241	ref|KYP96315.1|ref|KYP96315.1|	DNA polymerase III subunit delta [Sodalis-like endosymbiont of Proechinophthirus fluctus]
241	ref|SNC59007.1|ref|SNC59007.1|	DNA polymerase III subunit delta [Sodalis endosymbiont of Henestaris halophilus]
241	ref|BAE74076.1|ref|BAE74076.1|	DNA polymerase III delta subunit [Sodalis glossinidius str. morsitans]
241	fig|1173031.7.peg.5411|fig|1173031.7.peg.5411|	unlabeled protein [Sodalis melophagi]
241	ref|WP_025422980.1|ref|WP_025422980.1|	DNA polymerase III subunit delta [Sodalis praecaptivus]
241	ref|AFP84905.1|ref|AFP84905.1|	DNA polymerase III, delta subunit [secondary endosymbiont of Ctenarytaina eucalypti]
241	ref|AFP85577.1|ref|AFP85577.1|	DNA polymerase III, delta subunit [secondary endosymbiont of Heteropsylla cubana]
254	ref|CUX96407.1|ref|CUX96407.1|	Ribonuclease HI [Candidatus Doolittlea endobia]
254	ref|CUX95823.1|ref|CUX95823.1|	Ribonuclease HI [Candidatus Gullanella endobia]
254	ref|ATW22148.1|ref|ATW22148.1|	ribonuclease HI [Candidatus Hamiltonella defensa]
254	ref|CUX96977.1|ref|CUX96977.1|	Ribonuclease HI [Candidatus Hoaglandella endobia]
254	ref|WP_067569312.1|ref|WP_067569312.1|	ribonuclease HI [Candidatus Mikella endobia]
254	ref|AEI74793.1|ref|AEI74793.1|	putative RNase H [Candidatus Moranella endobia PCIT]
254	ref|AGJ61450.1|ref|AGJ61450.1|	Ribonuclease H [Candidatus Moranella endobia PCVAL]
254	ref|AHF73250.1|ref|AHF73250.1|	Ribonuclease HI [Candidatus Sodalis pierantonius str. SOPE]
254	ref|BBI91378.1|ref|BBI91378.1|	ribonuclease H [Serratia symbiotica]
254	ref|KYP97372.1|ref|KYP97372.1|	ribonuclease H, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
254	ref|SNC58434.1|ref|SNC58434.1|	Ribonuclease HI [Sodalis endosymbiont of Henestaris halophilus]
254	ref|BAE73866.1|ref|BAE73866.1|	ribonuclease H [Sodalis glossinidius str. morsitans]
254	fig|1173031.7.peg.4831|fig|1173031.7.peg.4831|	unlabeled protein [Sodalis melophagi]
254	ref|WP_025423302.1|ref|WP_025423302.1|	ribonuclease HI [Sodalis praecaptivus]
254	ref|AFP84572.1|ref|AFP84572.1|	ribonuclease HI [secondary endosymbiont of Ctenarytaina eucalypti]
254	ref|AFP85721.1|ref|AFP85721.1|	ribonuclease HI [secondary endosymbiont of Heteropsylla cubana]
259	ref|CUX96882.1|ref|CUX96882.1|	RNA polymerase-binding transcription factor DksA [Candidatus Doolittlea endobia]
259	ref|CUX96317.1|ref|CUX96317.1|	RNA polymerase-binding transcription factor DksA [Candidatus Gullanella endobia]
259	ref|ATW22810.1|ref|ATW22810.1|	RNA polymerase-binding protein DksA [Candidatus Hamiltonella defensa]
259	ref|CUX97064.1|ref|CUX97064.1|	RNA polymerase-binding transcription factor DksA [Candidatus Hoaglandella endobia]
259	ref|WP_067569251.1|ref|WP_067569251.1|	RNA polymerase-binding protein DksA [Candidatus Mikella endobia]
259	ref|AEI74984.1|ref|AEI74984.1|	DnaK transcriptional regulator DksA [Candidatus Moranella endobia PCIT]
259	ref|AGJ61232.1|ref|AGJ61232.1|	DnaK suppressor protein [Candidatus Moranella endobia PCVAL]
259	ref|AHF73346.1|ref|AHF73346.1|	RNA polymerase-binding transcription factor [Candidatus Sodalis pierantonius str. SOPE]
259	ref|BBI91075.1|ref|BBI91075.1|	RNA polymerase-binding transcription factor DksA [Serratia symbiotica]
259	ref|KYP97200.1|ref|KYP97200.1|	RNA polymerase-binding transcription factor [Sodalis-like endosymbiont of Proechinophthirus fluctus]
259	ref|SNC58920.1|ref|SNC58920.1|	RNA polymerase-binding transcription factor DksA [Sodalis endosymbiont of Henestaris halophilus]
259	ref|BAE73767.1|ref|BAE73767.1|	dnaK suppressor protein [Sodalis glossinidius str. morsitans]
259	fig|1173031.7.peg.1451|fig|1173031.7.peg.1451|	unlabeled protein [Sodalis melophagi]
259	ref|WP_025244526.1|ref|WP_025244526.1|	MULTISPECIES: RNA polymerase-binding transcription factor DksA [Sodalis praecaptivus]
259	ref|AFP84688.1|ref|AFP84688.1|	transcriptional regulator, TraR/DksA family [secondary endosymbiont of Ctenarytaina eucalypti]
259	ref|AFP85801.1|ref|AFP85801.1|	transcriptional regulator, TraR/DksA family [secondary endosymbiont of Heteropsylla cubana]
264	ref|CUX96879.1|ref|CUX96879.1|	Protein TusB [Candidatus Doolittlea endobia]
264	ref|CUX95747.1|ref|CUX95747.1|	Protein TusB [Candidatus Gullanella endobia]
264	ref|ATW21659.1|ref|ATW21659.1|	sulfurtransferase TusB [Candidatus Hamiltonella defensa]
264	ref|CUX97365.1|ref|CUX97365.1|	Protein TusB [Candidatus Hoaglandella endobia]
264	ref|WP_067569193.1|ref|WP_067569193.1|	sulfurtransferase complex subunit TusB [Candidatus Mikella endobia]
264	ref|AEI75076.1|ref|AEI75076.1|	putative sulfur relay protein TusB/DsrH [Candidatus Moranella endobia PCIT]
264	ref|AGJ61326.1|ref|AGJ61326.1|	Protein TusB [Candidatus Moranella endobia PCVAL]
264	ref|AHF72959.1|ref|AHF72959.1|	tRNA 5-methylaminomethyl-2-thiouridine synthase TusB [Candidatus Sodalis pierantonius str. SOPE]
264	ref|BBI91559.1|ref|BBI91559.1|	protein TusB [Serratia symbiotica]
264	ref|KYP96988.1|ref|KYP96988.1|	sulfur transfer complex subunit TusB, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
264	ref|SNC58373.1|ref|SNC58373.1|	Protein TusB [Sodalis endosymbiont of Henestaris halophilus]
264	ref|BAE75562.1|ref|BAE75562.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
264	fig|1173031.7.peg.3946|fig|1173031.7.peg.3946|	unlabeled protein [Sodalis melophagi]
264	ref|WP_025420671.1|ref|WP_025420671.1|	sulfurtransferase complex subunit TusB [Sodalis praecaptivus]
264	ref|AFP84804.1|ref|AFP84804.1|	sulfur relay protein TusB/DsrH [secondary endosymbiont of Ctenarytaina eucalypti]
264	ref|AFP85738.1|ref|AFP85738.1|	sulfur relay protein TusB/DsrH [secondary endosymbiont of Heteropsylla cubana]
271	ref|CUX96658.1|ref|CUX96658.1|	Sulfurtransferase TusD [Candidatus Doolittlea endobia]
271	ref|CUX95745.1|ref|CUX95745.1|	Sulfurtransferase TusD [Candidatus Gullanella endobia]
271	ref|ATW21661.1|ref|ATW21661.1|	sulfurtransferase TusD [Candidatus Hamiltonella defensa]
271	ref|CUX97363.1|ref|CUX97363.1|	Sulfurtransferase TusD [Candidatus Hoaglandella endobia]
271	ref|WP_082797662.1|ref|WP_082797662.1|	sulfurtransferase complex subunit TusD [Candidatus Mikella endobia]
271	ref|AEI75078.1|ref|AEI75078.1|	sulfur relay protein TusD/DsrE [Candidatus Moranella endobia PCIT]
271	ref|AGJ61328.1|ref|AGJ61328.1|	Sulfurtransferase TusD [Candidatus Moranella endobia PCVAL]
271	ref|AHF72961.1|ref|AHF72961.1|	tRNA 5-methylaminomethyl-2-thiouridine synthase TusD [Candidatus Sodalis pierantonius str. SOPE]
271	ref|BBI91561.1|ref|BBI91561.1|	sulfurtransferase TusD [Serratia symbiotica]
271	ref|KYP97555.1|ref|KYP97555.1|	sulfur transfer complex subunit TusD [Sodalis-like endosymbiont of Proechinophthirus fluctus]
271	ref|SNC58375.1|ref|SNC58375.1|	Sulfurtransferase TusD [Sodalis endosymbiont of Henestaris halophilus]
271	ref|BAE75564.1|ref|BAE75564.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
271	fig|1173031.7.peg.3948|fig|1173031.7.peg.3948|	unlabeled protein [Sodalis melophagi]
271	ref|WP_038668992.1|ref|WP_038668992.1|	sulfurtransferase complex subunit TusD [Sodalis praecaptivus]
271	ref|AFP84806.1|ref|AFP84806.1|	sulfur relay protein TusD/DsrE [secondary endosymbiont of Ctenarytaina eucalypti]
271	ref|AFP85736.1|ref|AFP85736.1|	sulfur relay protein TusD/DsrE [secondary endosymbiont of Heteropsylla cubana]
273	ref|CUX96700.1|ref|CUX96700.1|	FeS cluster assembly protein SufD [Candidatus Doolittlea endobia]
273	ref|CUX95906.1|ref|CUX95906.1|	FeS cluster assembly protein SufD [Candidatus Gullanella endobia]
273	ref|ATW21647.1|ref|ATW21647.1|	FeS cluster assembly protein SufD [Candidatus Hamiltonella defensa]
273	ref|CUX97165.1|ref|CUX97165.1|	FeS cluster assembly protein SufD [Candidatus Hoaglandella endobia]
273	ref|WP_067569518.1|ref|WP_067569518.1|	signal peptide peptidase SppA [Candidatus Mikella endobia]
273	ref|AEI75004.1|ref|AEI75004.1|	FeS assembly protein SufD [Candidatus Moranella endobia PCIT]
273	ref|AGJ61252.1|ref|AGJ61252.1|	FeS cluster assembly protein sufD [Candidatus Moranella endobia PCVAL]
273	ref|AHF74155.1|ref|AHF74155.1|	Iron-sulfur cluster assembly protein SufD [Candidatus Sodalis pierantonius str. SOPE]
273	ref|BBI91879.1|ref|BBI91879.1|	component of SufBCD complex [Serratia symbiotica]
273	ref|KYP97481.1|ref|KYP97481.1|	cysteine desulfurase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
273	ref|SNC58804.1|ref|SNC58804.1|	FeS cluster assembly protein SufD [Sodalis endosymbiont of Henestaris halophilus]
273	ref|BAE74709.1|ref|BAE74709.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
273	fig|1173031.7.peg.3000|fig|1173031.7.peg.3000|	unlabeled protein [Sodalis melophagi]
273	ref|WP_025422236.1|ref|WP_025422236.1|	signal peptide peptidase SppA [Sodalis praecaptivus]
273	ref|AFP84515.1|ref|AFP84515.1|	FeS assembly protein SufD [secondary endosymbiont of Ctenarytaina eucalypti]
273	ref|AFP85521.1|ref|AFP85521.1|	FeS assembly protein SufD [secondary endosymbiont of Heteropsylla cubana]
288	ref|CUX96729.1|ref|CUX96729.1|	Protein-export membrane protein SecG [Candidatus Doolittlea endobia]
288	ref|CUX96116.1|ref|CUX96116.1|	Protein-export membrane protein SecG [Candidatus Gullanella endobia]
288	ref|ATW21877.1|ref|ATW21877.1|	preprotein translocase subunit SecG [Candidatus Hamiltonella defensa]
288	ref|CUX97042.1|ref|CUX97042.1|	Protein-export membrane protein SecG [Candidatus Hoaglandella endobia]
288	ref|WP_067568987.1|ref|WP_067568987.1|	preprotein translocase subunit SecG [Candidatus Mikella endobia]
288	ref|AEI74938.1|ref|AEI74938.1|	preprotein translocase subunit SecG [Candidatus Moranella endobia PCIT]
288	ref|AGJ61186.1|ref|AGJ61186.1|	Protein-export membrane protein secG [Candidatus Moranella endobia PCVAL]
288	ref|AHF73550.1|ref|AHF73550.1|	preprotein translocase subunit SecG [Candidatus Sodalis pierantonius str. SOPE]
288	ref|BBI92877.1|ref|BBI92877.1|	preprotein translocase membrane subunit [Serratia symbiotica]
288	ref|KYP97657.1|ref|KYP97657.1|	preprotein translocase subunit SecG [Sodalis-like endosymbiont of Proechinophthirus fluctus]
288	ref|SNC58708.1|ref|SNC58708.1|	Protein-export membrane protein SecG [Sodalis endosymbiont of Henestaris halophilus]
