#OG	member_id	member_annotation
201	fig|634115.3.peg.984|fig|634115.3.peg.984|	unlabeled protein [Arsenophenous melophagi]
201	fig|634115.4.peg.984|fig|634115.4.peg.984|	unlabeled protein [Arsenophenous melophagi]
201	ref|BAB13080.1|ref|BAB13080.1|	ribosome-binding factor A [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
201	ref|AAO27060.1|ref|AAO27060.1|	ribosome-binding factor A [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
201	ref|CUX96901.1|ref|CUX96901.1|	Ribosome-binding factor A [Candidatus Doolittlea endobia]
201	ref|CUX96113.1|ref|CUX96113.1|	Ribosome-binding factor A [Candidatus Gullanella endobia]
201	ref|ATW21873.1|ref|ATW21873.1|	ribosome-binding factor A [Candidatus Hamiltonella defensa]
201	ref|CUX97039.1|ref|CUX97039.1|	Ribosome-binding factor A [Candidatus Hoaglandella endobia]
201	ref|WP_067569644.1|ref|WP_067569644.1|	30S ribosome-binding factor RbfA [Candidatus Mikella endobia]
201	ref|AEI74941.1|ref|AEI74941.1|	ribosome-binding factor A [Candidatus Moranella endobia PCIT]
201	ref|AGJ61189.1|ref|AGJ61189.1|	Ribosome-binding factor A [Candidatus Moranella endobia PCVAL]
201	ref|AHF73554.1|ref|AHF73554.1|	ribosome-binding factor A [Candidatus Sodalis pierantonius str. SOPE]
201	ref|BBI92873.1|ref|BBI92873.1|	ribosome-binding factor A [Serratia symbiotica]
201	ref|KYP97660.1|ref|KYP97660.1|	ribosome-binding factor A [Sodalis-like endosymbiont of Proechinophthirus fluctus]
201	ref|SNC58712.1|ref|SNC58712.1|	Ribosome-binding factor A [Sodalis endosymbiont of Henestaris halophilus]
201	ref|BAE73653.1|ref|BAE73653.1|	ribosome-binding factor A [Sodalis glossinidius str. morsitans]
201	fig|1173031.7.peg.3526|fig|1173031.7.peg.3526|	unlabeled protein [Sodalis melophagi]
201	ref|WP_025423574.1|ref|WP_025423574.1|	30S ribosome-binding factor RbfA [Sodalis praecaptivus]
201	ref|AFP84889.1|ref|AFP84889.1|	ribosome-binding factor A [secondary endosymbiont of Ctenarytaina eucalypti]
201	ref|AFP85880.1|ref|AFP85880.1|	ribosome-binding factor A [secondary endosymbiont of Heteropsylla cubana]
202	fig|634115.4.peg.1036|fig|634115.4.peg.1036|	unlabeled protein [Arsenophenous melophagi]
202	fig|634115.3.peg.1036|fig|634115.3.peg.1036|	unlabeled protein [Arsenophenous melophagi]
202	ref|BAB12907.1|ref|BAB12907.1|	peptidyl-tRNA hydrolase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
202	ref|AAO26911.1|ref|AAO26911.1|	peptidyl-tRNA hydrolase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
202	ref|CUX96607.1|ref|CUX96607.1|	Peptidyl-tRNA hydrolase [Candidatus Doolittlea endobia]
202	ref|CUX95873.1|ref|CUX95873.1|	Peptidyl-tRNA hydrolase [Candidatus Gullanella endobia]
202	ref|ATW23187.1|ref|ATW23187.1|	aminoacyl-tRNA hydrolase [Candidatus Hamiltonella defensa]
202	ref|CUX97243.1|ref|CUX97243.1|	Peptidyl-tRNA hydrolase [Candidatus Hoaglandella endobia]
202	ref|WP_067569365.1|ref|WP_067569365.1|	aminoacyl-tRNA hydrolase [Candidatus Mikella endobia]
202	ref|AEI74896.1|ref|AEI74896.1|	peptidyl-tRNA hydrolase [Candidatus Moranella endobia PCIT]
202	ref|AGJ61143.1|ref|AGJ61143.1|	Peptidyl-tRNA hydrolase [Candidatus Moranella endobia PCVAL]
202	ref|AHF74208.1|ref|AHF74208.1|	peptidyl-tRNA hydrolase [Candidatus Sodalis pierantonius str. SOPE]
202	ref|BBI91409.1|ref|BBI91409.1|	peptidyl-tRNA hydrolase [Serratia symbiotica]
202	ref|KYP97454.1|ref|KYP97454.1|	peptidyl-tRNA hydrolase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
202	ref|SNC58789.1|ref|SNC58789.1|	Peptidyl-tRNA hydrolase [Sodalis endosymbiont of Henestaris halophilus]
202	ref|BAE75156.1|ref|BAE75156.1|	peptidyl-tRNA hydrolase [Sodalis glossinidius str. morsitans]
202	fig|1173031.7.peg.3100|fig|1173031.7.peg.3100|	unlabeled protein [Sodalis melophagi]
202	ref|WP_025422298.1|ref|WP_025422298.1|	aminoacyl-tRNA hydrolase [Sodalis praecaptivus]
202	ref|AFP84852.1|ref|AFP84852.1|	peptidyl-tRNA hydrolase [secondary endosymbiont of Ctenarytaina eucalypti]
202	ref|AFP85431.1|ref|AFP85431.1|	peptidyl-tRNA hydrolase [secondary endosymbiont of Heteropsylla cubana]
203	fig|634115.4.peg.553|fig|634115.4.peg.553|	unlabeled protein [Arsenophenous melophagi]
203	fig|634115.3.peg.553|fig|634115.3.peg.553|	unlabeled protein [Arsenophenous melophagi]
203	ref|BAB13209.1|ref|BAB13209.1|	50S ribosomal protein L29 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
203	ref|AAO27165.1|ref|AAO27165.1|	50S ribosomal protein L29 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
203	ref|CUX96821.1|ref|CUX96821.1|	50S ribosomal protein L29 [Candidatus Doolittlea endobia]
203	ref|CUX96198.1|ref|CUX96198.1|	50S ribosomal protein L29 [Candidatus Gullanella endobia]
203	ref|ATW23001.1|ref|ATW23001.1|	50S ribosomal protein L29 [Candidatus Hamiltonella defensa]
203	ref|CUX97094.1|ref|CUX97094.1|	50S ribosomal protein L29 [Candidatus Hoaglandella endobia]
203	ref|WP_067569129.1|ref|WP_067569129.1|	50S ribosomal protein L29 [Candidatus Mikella endobia]
203	ref|AEI75023.1|ref|AEI75023.1|	putative ribosomal protein L29 [Candidatus Moranella endobia PCIT]
203	ref|AGJ61271.1|ref|AGJ61271.1|	50S ribosomal protein L29 [Candidatus Moranella endobia PCVAL]
203	ref|AHF72865.1|ref|AHF72865.1|	LSU ribosomal protein L29p (L35e) [Candidatus Sodalis pierantonius str. SOPE]
203	ref|BBI91545.1|ref|BBI91545.1|	50S ribosomal protein L29 [Serratia symbiotica]
203	ref|KYP97629.1|ref|KYP97629.1|	50S ribosomal protein L29 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
203	ref|SNC58358.1|ref|SNC58358.1|	50S ribosomal protein L29 [Sodalis endosymbiont of Henestaris halophilus]
203	ref|BAE75545.1|ref|BAE75545.1|	50S ribosomal protein L29 [Sodalis glossinidius str. morsitans]
203	fig|1173031.7.peg.3927|fig|1173031.7.peg.3927|	unlabeled protein [Sodalis melophagi]
203	ref|WP_025243889.1|ref|WP_025243889.1|	MULTISPECIES: 50S ribosomal protein L29 [Sodalis praecaptivus]
203	ref|AFP84722.1|ref|AFP84722.1|	ribosomal protein L29 [secondary endosymbiont of Ctenarytaina eucalypti]
203	ref|AFP85600.1|ref|AFP85600.1|	ribosomal protein L29 [secondary endosymbiont of Heteropsylla cubana]
205	fig|634115.3.peg.1037|fig|634115.3.peg.1037|	unlabeled protein [Arsenophenous melophagi]
205	fig|634115.4.peg.1037|fig|634115.4.peg.1037|	unlabeled protein [Arsenophenous melophagi]
205	ref|BAB12908.1|ref|BAB12908.1|	GTP-binding protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
205	ref|AAO26912.1|ref|AAO26912.1|	hypothetical protein bbp_180 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
205	ref|CUX96608.1|ref|CUX96608.1|	Ribosome-binding ATPase YchF [Candidatus Doolittlea endobia]
205	ref|CUX95871.1|ref|CUX95871.1|	Ribosome-binding ATPase YchF [Candidatus Gullanella endobia]
205	ref|ATW21878.1|ref|ATW21878.1|	redox-regulated ATPase YchF [Candidatus Hamiltonella defensa]
205	ref|CUX97244.1|ref|CUX97244.1|	Ribosome-binding ATPase YchF [Candidatus Hoaglandella endobia]
205	ref|WP_067569368.1|ref|WP_067569368.1|	redox-regulated ATPase YchF [Candidatus Mikella endobia]
205	ref|AEI74895.1|ref|AEI74895.1|	translation-associated GTPase, YchF family [Candidatus Moranella endobia PCIT]
205	ref|AGJ61142.1|ref|AGJ61142.1|	GTP-dependent nucleic acid-binding protein engD [Candidatus Moranella endobia PCVAL]
205	ref|AHF74209.1|ref|AHF74209.1|	GTP-binding and nucleic acid-binding protein YchF [Candidatus Sodalis pierantonius str. SOPE]
205	ref|BBI91408.1|ref|BBI91408.1|	ribosome-binding ATPase YchF [Serratia symbiotica]
205	ref|KYP97453.1|ref|KYP97453.1|	GTP-binding protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
205	ref|SNC58788.1|ref|SNC58788.1|	Ribosome-binding ATPase YchF [Sodalis endosymbiont of Henestaris halophilus]
205	ref|BAE75157.1|ref|BAE75157.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
205	fig|1173031.7.peg.3101|fig|1173031.7.peg.3101|	unlabeled protein [Sodalis melophagi]
205	ref|WP_025422299.1|ref|WP_025422299.1|	redox-regulated ATPase YchF [Sodalis praecaptivus]
205	ref|AFP84851.1|ref|AFP84851.1|	GTP-binding protein YchF [secondary endosymbiont of Ctenarytaina eucalypti]
205	ref|AFP85432.1|ref|AFP85432.1|	GTP-binding protein YchF [secondary endosymbiont of Heteropsylla cubana]
209	fig|634115.4.peg.1214|fig|634115.4.peg.1214|	unlabeled protein [Arsenophenous melophagi]
209	fig|634115.3.peg.1214|fig|634115.3.peg.1214|	unlabeled protein [Arsenophenous melophagi]
209	ref|BAB12742.1|ref|BAB12742.1|	ribonuclease P protein component [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
209	ref|AAO26758.1|ref|AAO26758.1|	ribonuclease P protein component [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
209	ref|CUX96583.1|ref|CUX96583.1|	Ribonuclease P protein component [Candidatus Doolittlea endobia]
209	ref|CUX96157.1|ref|CUX96157.1|	Ribonuclease P protein component [Candidatus Gullanella endobia]
209	ref|ATW23131.1|ref|ATW23131.1|	ribonuclease P protein component [Candidatus Hamiltonella defensa]
209	ref|CUX97119.1|ref|CUX97119.1|	Ribonuclease P protein component [Candidatus Hoaglandella endobia]
209	ref|WP_067569014.1|ref|WP_067569014.1|	ribonuclease P protein component [Candidatus Mikella endobia]
209	ref|AEI74682.1|ref|AEI74682.1|	ribonuclease P [Candidatus Moranella endobia PCIT]
209	ref|AGJ61338.1|ref|AGJ61338.1|	Ribonuclease P protein component [Candidatus Moranella endobia PCVAL]
209	ref|AHF75105.1|ref|AHF75105.1|	Ribonuclease P protein component [Candidatus Sodalis pierantonius str. SOPE]
209	ref|BBI91338.1|ref|BBI91338.1|	ribonuclease P protein component [Serratia symbiotica]
209	ref|KYP97241.1|ref|KYP97241.1|	ribonuclease P [Sodalis-like endosymbiont of Proechinophthirus fluctus]
209	ref|SNC59161.1|ref|SNC59161.1|	Ribonuclease P protein component [Sodalis endosymbiont of Henestaris halophilus]
209	ref|BAE75706.1|ref|BAE75706.1|	ribonuclease P protein [Sodalis glossinidius str. morsitans]
209	fig|1173031.7.peg.5091|fig|1173031.7.peg.5091|	unlabeled protein [Sodalis melophagi]
209	ref|WP_071881985.1|ref|WP_071881985.1|	MULTISPECIES: ribonuclease P protein component [Sodalis praecaptivus]
209	ref|AFP85053.1|ref|AFP85053.1|	ribonuclease P protein component [secondary endosymbiont of Ctenarytaina eucalypti]
209	ref|AFP85614.1|ref|AFP85614.1|	ribonuclease P protein component [secondary endosymbiont of Heteropsylla cubana]
210	fig|634115.4.peg.234|fig|634115.4.peg.234|	unlabeled protein [Arsenophenous melophagi]
210	fig|634115.3.peg.234|fig|634115.3.peg.234|	unlabeled protein [Arsenophenous melophagi]
210	ref|BAB12767.1|ref|BAB12767.1|	preprotein translocase secE subunit [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
210	ref|AAO26784.1|ref|AAO26784.1|	preprotein translocase SecE subunit [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
210	ref|CUX96672.1|ref|CUX96672.1|	Protein translocase subunit SecE [Candidatus Doolittlea endobia]
210	ref|CUX95757.1|ref|CUX95757.1|	Protein translocase subunit SecE [Candidatus Gullanella endobia]
210	ref|ATW22170.1|ref|ATW22170.1|	preprotein translocase subunit SecE [Candidatus Hamiltonella defensa]
210	ref|CUX97371.1|ref|CUX97371.1|	Protein translocase subunit SecE [Candidatus Hoaglandella endobia]
210	ref|WP_082797661.1|ref|WP_082797661.1|	preprotein translocase subunit SecE [Candidatus Mikella endobia]
210	ref|AEI75059.1|ref|AEI75059.1|	preprotein translocase, SecE subunit [Candidatus Moranella endobia PCIT]
210	ref|AGJ61309.1|ref|AGJ61309.1|	Preprotein translocase subunit secE [Candidatus Moranella endobia PCVAL]
210	ref|AHF74825.1|ref|AHF74825.1|	preprotein translocase subunit SecE [Candidatus Sodalis pierantonius str. SOPE]
210	ref|BBI91354.1|ref|BBI91354.1|	protein translocase subunit SecE [Serratia symbiotica]
210	ref|KYP97161.1|ref|KYP97161.1|	preprotein translocase subunit SecE [Sodalis-like endosymbiont of Proechinophthirus fluctus]
210	ref|SNC58767.1|ref|SNC58767.1|	preprotein translocase subunit SecE [Sodalis endosymbiont of Henestaris halophilus]
210	ref|BAE73403.1|ref|BAE73403.1|	preprotein translocase SecE subunit [Sodalis glossinidius str. morsitans]
210	fig|1173031.7.peg.5162|fig|1173031.7.peg.5162|	unlabeled protein [Sodalis melophagi]
210	ref|WP_025246565.1|ref|WP_025246565.1|	MULTISPECIES: preprotein translocase subunit SecE [Sodalis praecaptivus]
210	ref|AFP84670.1|ref|AFP84670.1|	preprotein translocase, SecE subunit [secondary endosymbiont of Ctenarytaina eucalypti]
210	ref|AFP85632.1|ref|AFP85632.1|	preprotein translocase, SecE subunit [secondary endosymbiont of Heteropsylla cubana]
211	fig|634115.4.peg.656|fig|634115.4.peg.656|	unlabeled protein [Arsenophenous melophagi]
211	fig|634115.3.peg.656|fig|634115.3.peg.656|	unlabeled protein [Arsenophenous melophagi]
211	ref|BAB12983.1|ref|BAB12983.1|	cardiolipin synthetase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
211	ref|AAO26980.1|ref|AAO26980.1|	cardiolipin synthetase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
211	ref|CUX96839.1|ref|CUX96839.1|	Cardiolipin synthase [Candidatus Doolittlea endobia]
211	ref|CUX95951.1|ref|CUX95951.1|	Cardiolipin synthase [Candidatus Gullanella endobia]
211	ref|ATW23170.1|ref|ATW23170.1|	cardiolipin synthase [Candidatus Hamiltonella defensa]
211	ref|CUX96996.1|ref|CUX96996.1|	Cardiolipin synthase [Candidatus Hoaglandella endobia]
211	ref|WP_067569231.1|ref|WP_067569231.1|	cardiolipin synthase [Candidatus Mikella endobia]
211	ref|AEI74950.1|ref|AEI74950.1|	putative cardiolipin synthetase [Candidatus Moranella endobia PCIT]
211	ref|AGJ61198.1|ref|AGJ61198.1|	Cardiolipin synthase [Candidatus Moranella endobia PCVAL]
211	ref|AHF74044.1|ref|AHF74044.1|	cardiolipin synthetase [Candidatus Sodalis pierantonius str. SOPE]
211	ref|BBI91947.1|ref|BBI91947.1|	cardiolipin synthase A [Serratia symbiotica]
211	ref|KYP97521.1|ref|KYP97521.1|	cardiolipin synthetase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
211	ref|SNC58750.1|ref|SNC58750.1|	Cardiolipin synthase [Sodalis endosymbiont of Henestaris halophilus]
211	ref|BAE74653.1|ref|BAE74653.1|	cardiolipin synthase [Sodalis glossinidius str. morsitans]
211	fig|1173031.7.peg.1172|fig|1173031.7.peg.1172|	unlabeled protein [Sodalis melophagi]
211	ref|WP_025422020.1|ref|WP_025422020.1|	cardiolipin synthase [Sodalis praecaptivus]
211	ref|AFP84562.1|ref|AFP84562.1|	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [secondary endosymbiont of Ctenarytaina eucalypti]
211	ref|AFP85530.1|ref|AFP85530.1|	phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [secondary endosymbiont of Heteropsylla cubana]
215	fig|634115.4.peg.1166|fig|634115.4.peg.1166|	unlabeled protein [Arsenophenous melophagi]
215	fig|634115.3.peg.1166|fig|634115.3.peg.1166|	unlabeled protein [Arsenophenous melophagi]
215	ref|BAB12905.1|ref|BAB12905.1|	ribonuclease T [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
215	ref|AAO26909.1|ref|AAO26909.1|	ribonuclease T [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
215	ref|CUX96639.1|ref|CUX96639.1|	Ribonuclease T [Candidatus Doolittlea endobia]
215	ref|CUX95916.1|ref|CUX95916.1|	Ribonuclease T [Candidatus Gullanella endobia]
215	ref|ATW22727.1|ref|ATW22727.1|	ribonuclease T [Candidatus Hamiltonella defensa]
215	ref|CUX97171.1|ref|CUX97171.1|	Ribonuclease T [Candidatus Hoaglandella endobia]
215	ref|WP_067568964.1|ref|WP_067568964.1|	ribonuclease T [Candidatus Mikella endobia]
215	ref|AEI74701.1|ref|AEI74701.1|	RNase T [Candidatus Moranella endobia PCIT]
215	ref|AGJ61357.1|ref|AGJ61357.1|	Ribonuclease T [Candidatus Moranella endobia PCVAL]
215	ref|AHF74145.1|ref|AHF74145.1|	ribonuclease T [Candidatus Sodalis pierantonius str. SOPE]
215	ref|BBI91870.1|ref|BBI91870.1|	ribonuclease T [Serratia symbiotica]
215	ref|KYP97489.1|ref|KYP97489.1|	ribonuclease T [Sodalis-like endosymbiont of Proechinophthirus fluctus]
215	ref|SNC58778.1|ref|SNC58778.1|	Ribonuclease T [Sodalis endosymbiont of Henestaris halophilus]
215	ref|BAE74716.1|ref|BAE74716.1|	ribonuclease T [Sodalis glossinidius str. morsitans]
215	fig|1173031.7.peg.2980|fig|1173031.7.peg.2980|	unlabeled protein [Sodalis melophagi]
215	ref|WP_025422224.1|ref|WP_025422224.1|	ribonuclease T [Sodalis praecaptivus]
215	ref|AFP84585.1|ref|AFP84585.1|	ribonuclease T [secondary endosymbiont of Ctenarytaina eucalypti]
215	ref|AFP85436.1|ref|AFP85436.1|	ribonuclease T [secondary endosymbiont of Heteropsylla cubana]
217	fig|634115.4.peg.1155|fig|634115.4.peg.1155|	unlabeled protein [Arsenophenous melophagi]
217	fig|634115.3.peg.1155|fig|634115.3.peg.1155|	unlabeled protein [Arsenophenous melophagi]
217	ref|BAB12840.1|ref|BAB12840.1|	hypothetical protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
217	ref|AAO26850.1|ref|AAO26850.1|	conserved hypothetical protein [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
217	ref|CUX96697.1|ref|CUX96697.1|	Iron-binding protein IscA [Candidatus Doolittlea endobia]
217	ref|CUX95899.1|ref|CUX95899.1|	Iron-binding protein IscA [Candidatus Gullanella endobia]
217	ref|ATW21644.1|ref|ATW21644.1|	Fe-S cluster assembly scaffold SufA [Candidatus Hamiltonella defensa]
217	ref|CUX97162.1|ref|CUX97162.1|	Iron-binding protein IscA [Candidatus Hoaglandella endobia]
217	ref|WP_067569527.1|ref|WP_067569527.1|	Fe-S cluster assembly scaffold SufA [Candidatus Mikella endobia]
217	ref|AEI75001.1|ref|AEI75001.1|	putative FeS assembly scaffold SufA [Candidatus Moranella endobia PCIT]
217	ref|AGJ61249.1|ref|AGJ61249.1|	Protein sufA [Candidatus Moranella endobia PCVAL]
217	ref|AHF74158.1|ref|AHF74158.1|	Iron binding protein SufA for iron-sulfur cluster assembly [Candidatus Sodalis pierantonius str. SOPE]
217	ref|BBI91883.1|ref|BBI91883.1|	Fe-S cluster assembly protein [Serratia symbiotica]
217	ref|KYP97478.1|ref|KYP97478.1|	iron-sulfur cluster assembly scaffold protein [Sodalis-like endosymbiont of Proechinophthirus fluctus]
217	ref|SNC58807.1|ref|SNC58807.1|	Iron-binding protein IscA [Sodalis endosymbiont of Henestaris halophilus]
217	ref|BAE74706.1|ref|BAE74706.1|	conserved hypothetical protein [Sodalis glossinidius str. morsitans]
217	fig|1173031.7.peg.3003|fig|1173031.7.peg.3003|	unlabeled protein [Sodalis melophagi]
217	ref|WP_025422239.1|ref|WP_025422239.1|	Fe-S cluster assembly scaffold SufA [Sodalis praecaptivus]
217	ref|AFP84701.1|ref|AFP84701.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Ctenarytaina eucalypti]
217	ref|AFP85524.1|ref|AFP85524.1|	Iron-sulfur cluster assembly accessory protein [secondary endosymbiont of Heteropsylla cubana]
222	fig|634115.3.peg.1140|fig|634115.3.peg.1140|	unlabeled protein [Arsenophenous melophagi]
222	fig|634115.4.peg.1140|fig|634115.4.peg.1140|	unlabeled protein [Arsenophenous melophagi]
222	ref|BAB12922.1|ref|BAB12922.1|	pyruvate dehydrogenase e1 component [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
222	ref|AAO26921.1|ref|AAO26921.1|	pyruvate dehydrogenase E1 component [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
222	ref|CUX96548.1|ref|CUX96548.1|	Pyruvate dehydrogenase E1 component [Candidatus Doolittlea endobia]
222	ref|CUX96323.1|ref|CUX96323.1|	Pyruvate dehydrogenase E1 component [Candidatus Gullanella endobia]
222	ref|ATW23154.1|ref|ATW23154.1|	pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Candidatus Hamiltonella defensa]
222	ref|CUX97282.1|ref|CUX97282.1|	Pyruvate dehydrogenase E1 component [Candidatus Hoaglandella endobia]
222	ref|WP_067569641.1|ref|WP_067569641.1|	pyruvate dehydrogenase (acetyl-transferring), homodimeric type [Candidatus Mikella endobia]
222	ref|AEI74844.1|ref|AEI74844.1|	putative pyruvate dehydrogenase subunit E1 [Candidatus Moranella endobia PCIT]
222	ref|AGJ61090.1|ref|AGJ61090.1|	Pyruvate dehydrogenase E1 component [Candidatus Moranella endobia PCVAL]
222	ref|AHF74309.1|ref|AHF74309.1|	pyruvate dehydrogenase subunit E1 [Candidatus Sodalis pierantonius str. SOPE]
222	ref|BBI92302.1|ref|BBI92302.1|	pyruvate dehydrogenase E1 component [Serratia symbiotica]
222	ref|KYP97112.1|ref|KYP97112.1|	pyruvate dehydrogenase, partial [Sodalis-like endosymbiont of Proechinophthirus fluctus]
222	ref|SNC58912.1|ref|SNC58912.1|	Pyruvate dehydrogenase E1 component [Sodalis endosymbiont of Henestaris halophilus]
222	ref|BAE73742.1|ref|BAE73742.1|	pyruvate dehydrogenase E1 component [Sodalis glossinidius str. morsitans]
222	fig|1173031.7.peg.5920|fig|1173031.7.peg.5920|	unlabeled protein [Sodalis melophagi]
